label,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41
three_fingers,0.0,0.0,0.138051,-0.397186,0.11837,-0.746762,-0.002449,-0.914131,-0.139857,-0.960411,0.131522,-0.992867,0.176025,-1.444126,0.200762,-1.679384,0.216867,-1.875298,-0.029568,-0.999365,-0.057967,-1.528565,-0.084707,-1.817338,-0.111908,-2.048875,-0.174501,-0.931903,-0.256728,-1.314619,-0.300493,-1.538217,-0.337352,-1.707198,-0.286704,-0.785258,-0.282221,-1.041623,-0.245254,-0.932863,-0.202787,-0.757888
three_fingers,0.0,0.0,0.149357,-0.398047,0.131223,-0.742952,0.021004,-0.919807,-0.106258,-0.98143,0.14468,-0.982159,0.188731,-1.43421,0.215848,-1.668122,0.233933,-1.85465,-0.018186,-0.999334,-0.04583,-1.526771,-0.071153,-1.814828,-0.097715,-2.035822,-0.162714,-0.947836,-0.246456,-1.320467,-0.290635,-1.53875,-0.322782,-1.699085,-0.270237,-0.817828,-0.266227,-1.038594,-0.233435,-0.934136,-0.194362,-0.771635
three_fingers,0.0,0.0,0.153582,-0.396668,0.139134,-0.753304,0.004609,-0.921758,-0.1349,-0.977787,0.14825,-0.978772,0.196058,-1.428597,0.222187,-1.663419,0.237849,-1.85983,-0.015183,-0.999872,-0.036163,-1.511727,-0.064832,-1.801272,-0.095699,-2.028795,-0.161455,-0.943502,-0.240556,-1.308603,-0.281588,-1.530021,-0.318393,-1.688333,-0.268258,-0.817479,-0.265982,-1.034004,-0.229784,-0.949543,-0.189403,-0.809235
three_fingers,0.0,0.0,0.158807,-0.400495,0.146391,-0.757764,0.016639,-0.935913,-0.124577,-0.995268,0.152071,-0.981814,0.19947,-1.445406,0.222997,-1.687448,0.237726,-1.890354,-0.014327,-0.999886,-0.035215,-1.522085,-0.062545,-1.821639,-0.090793,-2.05751,-0.164553,-0.938926,-0.244372,-1.318293,-0.284746,-1.542008,-0.320786,-1.700721,-0.272637,-0.811344,-0.271099,-1.040673,-0.233708,-0.961805,-0.193706,-0.829531
three_fingers,0.0,0.0,0.157093,-0.419101,0.142909,-0.791848,0.004492,-0.951415,-0.145217,-0.991584,0.152825,-0.992826,0.19677,-1.481054,0.21712,-1.732508,0.229662,-1.938053,-0.013964,-0.999378,-0.039461,-1.552014,-0.06904,-1.862854,-0.098842,-2.106347,-0.166477,-0.936069,-0.248568,-1.349941,-0.292152,-1.587002,-0.328987,-1.76423,-0.278744,-0.803827,-0.280565,-1.086386,-0.24579,-0.979627,-0.204649,-0.813842
three_fingers,0.0,0.0,0.162946,-0.419024,0.147568,-0.790724,0.015112,-0.962774,-0.131779,-1.017379,0.161534,-0.985794,0.20437,-1.475425,0.222633,-1.731405,0.233546,-1.945433,-0.007855,-0.999528,-0.031472,-1.546755,-0.059978,-1.857613,-0.087001,-2.098909,-0.162205,-0.94787,-0.247487,-1.354842,-0.293681,-1.591652,-0.329326,-1.762997,-0.275055,-0.825592,-0.277696,-1.077996,-0.244668,-0.969319,-0.199452,-0.802891
three_fingers,0.0,0.0,0.157801,-0.391619,0.136548,-0.752707,0.003935,-0.929856,-0.136846,-0.997661,0.152182,-0.982689,0.19502,-1.447186,0.216823,-1.698865,0.228652,-1.913821,-0.008947,-0.999697,-0.028542,-1.531119,-0.059041,-1.842881,-0.091751,-2.088663,-0.159135,-0.93957,-0.247968,-1.34836,-0.295021,-1.585443,-0.333317,-1.758945,-0.274083,-0.803088,-0.279834,-1.071835,-0.246115,-0.9786,-0.202452,-0.822872
three_fingers,0.0,0.0,0.155364,-0.403846,0.146379,-0.780314,0.005979,-0.938271,-0.14121,-0.981535,0.146589,-0.978802,0.189732,-1.4431,0.208068,-1.693667,0.214969,-1.899452,-0.017075,-0.999211,-0.038384,-1.526741,-0.069567,-1.833278,-0.10333,-2.072941,-0.165987,-0.949693,-0.24282,-1.334917,-0.29218,-1.568809,-0.336054,-1.734765,-0.275336,-0.83767,-0.26922,-1.05838,-0.233784,-0.955024,-0.194255,-0.800113
three_fingers,0.0,0.0,0.16002,-0.392882,0.166669,-0.754573,0.046104,-0.940652,-0.095244,-1.013607,0.156273,-0.981674,0.195637,-1.474314,0.213085,-1.726636,0.220551,-1.927897,-0.010402,-0.999074,-0.039556,-1.563277,-0.072606,-1.871939,-0.107391,-2.109601,-0.162026,-0.946212,-0.242809,-1.359388,-0.290665,-1.599222,-0.331933,-1.771728,-0.275102,-0.824111,-0.276178,-1.086856,-0.246001,-0.975724,-0.209955,-0.809166
three_fingers,0.0,0.0,0.165486,-0.383181,0.164141,-0.732919,0.049108,-0.922366,-0.087385,-0.992923,0.166493,-0.974266,0.199668,-1.448242,0.21342,-1.686714,0.219963,-1.881493,-0.001518,-0.999933,-0.036093,-1.538564,-0.066638,-1.835134,-0.094609,-2.066965,-0.152821,-0.941789,-0.24652,-1.342386,-0.289934,-1.572556,-0.321097,-1.744724,-0.264977,-0.802183,-0.278443,-1.064869,-0.245865,-0.973008,-0.204856,-0.823873
three_fingers,0.0,0.0,0.184403,-0.353378,0.204297,-0.696424,0.091374,-0.900404,-0.049725,-0.973408,0.195431,-0.947489,0.243884,-1.433045,0.261931,-1.693426,0.267264,-1.902784,0.021323,-0.998651,-0.003735,-1.565621,-0.031738,-1.877286,-0.061886,-2.107527,-0.136111,-0.956929,-0.225708,-1.36175,-0.269731,-1.601195,-0.305423,-1.763228,-0.25449,-0.830236,-0.259888,-1.077366,-0.223842,-0.99192,-0.185477,-0.842764
three_fingers,0.0,0.0,0.166313,-0.417389,0.151381,-0.779209,0.01056,-0.967311,-0.141906,-1.018221,0.160763,-0.98448,0.200143,-1.476357,0.220972,-1.724917,0.236218,-1.915777,-0.009607,-0.99988,-0.035746,-1.587247,-0.065767,-1.900285,-0.092995,-2.135355,-0.167767,-0.933356,-0.262353,-1.373915,-0.305219,-1.619734,-0.338216,-1.802609,-0.287885,-0.779755,-0.296117,-1.10567,-0.262224,-1.016277,-0.223776,-0.861473
three_fingers,0.0,0.0,0.158047,-0.405975,0.151023,-0.753644,0.03709,-0.9653,-0.104301,-1.036324,0.17748,-0.980812,0.220194,-1.489896,0.246713,-1.746904,0.266029,-1.947178,0.006605,-0.999859,-0.015518,-1.596468,-0.041488,-1.92115,-0.065742,-2.161499,-0.15304,-0.942482,-0.238884,-1.400223,-0.283333,-1.64199,-0.314158,-1.823784,-0.279225,-0.798382,-0.28032,-1.134186,-0.25219,-1.01988,-0.21705,-0.839738
three_fingers,0.0,0.0,0.16267,-0.424036,0.15514,-0.792196,0.018716,-0.973658,-0.130715,-1.029009,0.1693,-0.985676,0.217824,-1.487242,0.244416,-1.742072,0.264557,-1.940839,-0.000152,-0.999421,-0.015252,-1.599759,-0.040237,-1.927283,-0.065963,-2.170346,-0.159171,-0.943788,-0.243306,-1.405892,-0.285004,-1.6486,-0.317317,-1.823726,-0.27926,-0.810686,-0.280944,-1.14863,-0.250182,-1.045464,-0.212997,-0.882306
three_fingers,0.0,0.0,0.159113,-0.410268,0.150886,-0.773843,0.020583,-0.959522,-0.124589,-1.0234,0.16216,-0.982316,0.212327,-1.46718,0.24146,-1.71905,0.262862,-1.919251,-0.002162,-0.999387,-0.014644,-1.579008,-0.038006,-1.896376,-0.063582,-2.13744,-0.157215,-0.944859,-0.237338,-1.37641,-0.283137,-1.614514,-0.320843,-1.790981,-0.275773,-0.810405,-0.274471,-1.122344,-0.250719,-1.008808,-0.219246,-0.839108
three_fingers,0.0,0.0,0.163328,-0.399777,0.150486,-0.752328,0.03517,-0.955197,-0.099641,-1.030895,0.176309,-0.972555,0.223931,-1.453827,0.249909,-1.702539,0.267324,-1.90631,0.012795,-0.999916,0.002297,-1.56709,-0.021106,-1.879385,-0.046456,-2.120671,-0.14084,-0.949861,-0.226378,-1.38031,-0.272987,-1.617961,-0.309671,-1.799488,-0.26218,-0.811725,-0.264832,-1.130793,-0.240893,-1.024421,-0.207243,-0.856407
three_fingers,0.0,0.0,0.159459,-0.3928,0.146968,-0.753204,0.042538,-0.979605,-0.088589,-1.074859,0.17518,-0.978252,0.221737,-1.469997,0.247772,-1.721915,0.264054,-1.92544,0.01149,-0.999929,-0.001173,-1.579357,-0.024744,-1.897192,-0.049767,-2.143601,-0.143783,-0.946443,-0.227974,-1.394828,-0.274443,-1.633503,-0.309846,-1.81994,-0.267275,-0.806386,-0.266778,-1.140437,-0.245406,-1.01956,-0.217138,-0.841092
three_fingers,0.0,0.0,0.17081,-0.415161,0.162528,-0.791024,0.034185,-1.001152,-0.111403,-1.081077,0.187675,-0.976582,0.238318,-1.49078,0.260793,-1.745931,0.275624,-1.951577,0.016913,-0.999341,0.005734,-1.591424,-0.018839,-1.911212,-0.044526,-2.160102,-0.144967,-0.951953,-0.232519,-1.405388,-0.27854,-1.650965,-0.31565,-1.835463,-0.268288,-0.825142,-0.270527,-1.145876,-0.247113,-1.030008,-0.21359,-0.851487
three_fingers,0.0,0.0,0.17298,-0.407513,0.172948,-0.792705,0.04277,-1.009037,-0.10409,-1.086795,0.185989,-0.98379,0.231416,-1.485478,0.254868,-1.741353,0.273452,-1.944894,0.016146,-0.998855,0.003348,-1.590425,-0.020244,-1.917888,-0.045429,-2.170472,-0.146401,-0.946015,-0.232956,-1.400402,-0.277932,-1.645661,-0.313804,-1.825068,-0.272775,-0.813026,-0.277799,-1.142413,-0.250316,-1.030574,-0.214705,-0.853153
three_fingers,0.0,0.0,0.157567,-0.413088,0.14735,-0.794034,0.008931,-1.006558,-0.138171,-1.092805,0.175031,-0.985336,0.21753,-1.491559,0.245558,-1.754659,0.270161,-1.959576,0.012189,-0.998132,-0.004922,-1.601377,-0.030936,-1.937866,-0.056645,-2.197359,-0.147777,-0.940465,-0.239403,-1.41362,-0.284947,-1.667669,-0.319573,-1.851883,-0.279569,-0.802242,-0.292509,-1.151954,-0.26166,-1.057224,-0.224679,-0.893553
three_fingers,0.0,0.0,0.168336,-0.384457,0.170138,-0.767201,0.047505,-0.992374,-0.09226,-1.084362,0.189668,-0.979614,0.218923,-1.466776,0.243192,-1.71859,0.265093,-1.914113,0.031064,-0.998136,0.005157,-1.568121,-0.023582,-1.880359,-0.050166,-2.123268,-0.127653,-0.940039,-0.225073,-1.387042,-0.274241,-1.621809,-0.310615,-1.79556,-0.262349,-0.80101,-0.278891,-1.116027,-0.253433,-0.999792,-0.220188,-0.826205
three_fingers,0.0,0.0,0.148234,-0.318039,0.141068,-0.697765,0.00578,-0.907835,-0.128362,-1.011389,0.205749,-0.95618,0.238555,-1.383458,0.260046,-1.612109,0.270258,-1.80917,0.052621,-0.998003,0.025281,-1.523257,-0.009478,-1.815389,-0.043383,-2.05594,-0.095791,-0.951633,-0.193484,-1.348908,-0.248895,-1.559072,-0.288346,-1.72219,-0.223641,-0.842377,-0.244359,-1.07579,-0.221387,-0.956718,-0.187618,-0.79838
three_fingers,0.0,0.0,0.162216,-0.350326,0.164626,-0.712872,0.036632,-0.881705,-0.102075,-0.945929,0.184801,-0.962292,0.227536,-1.392995,0.24622,-1.619244,0.256205,-1.811924,0.030508,-0.998914,0.016485,-1.503955,-0.004711,-1.78212,-0.026667,-1.997071,-0.114501,-0.950601,-0.201225,-1.346579,-0.240135,-1.555634,-0.268733,-1.704667,-0.23242,-0.8361,-0.238662,-1.065362,-0.208637,-0.960503,-0.171138,-0.803017
three_fingers,0.0,0.0,0.148756,-0.345271,0.136127,-0.702539,-0.001603,-0.853199,-0.145135,-0.91014,0.166665,-0.962071,0.210535,-1.381654,0.2318,-1.601059,0.241361,-1.790455,0.015806,-0.999778,0.000773,-1.484267,-0.021794,-1.75152,-0.045326,-1.96243,-0.123544,-0.953145,-0.208705,-1.311826,-0.248382,-1.513839,-0.279055,-1.663349,-0.232907,-0.846706,-0.235495,-1.035942,-0.197753,-0.930821,-0.156264,-0.780929
three_fingers,0.0,0.0,0.147613,-0.374432,0.125588,-0.736778,0.000967,-0.916671,-0.136392,-0.987537,0.155636,-0.969138,0.196141,-1.424175,0.21954,-1.656293,0.236667,-1.85207,0.002593,-0.999863,-0.020329,-1.525297,-0.048076,-1.818989,-0.071723,-2.045513,-0.142966,-0.950824,-0.23059,-1.340681,-0.267575,-1.557386,-0.293771,-1.713818,-0.258231,-0.833554,-0.267729,-1.06708,-0.23543,-0.968035,-0.19409,-0.81251
three_fingers,0.0,0.0,0.145513,-0.349763,0.13041,-0.714505,-0.010919,-0.881869,-0.148642,-0.945162,0.14669,-0.967272,0.191148,-1.404718,0.217021,-1.650938,0.23171,-1.856764,-0.00415,-0.999237,-0.025527,-1.52122,-0.056515,-1.814813,-0.089009,-2.041844,-0.143954,-0.944945,-0.226994,-1.330156,-0.263783,-1.545795,-0.292409,-1.709846,-0.256029,-0.81519,-0.262545,-1.038192,-0.227212,-0.919472,-0.189549,-0.755331
three_fingers,0.0,0.0,0.138205,-0.324751,0.125445,-0.668021,0.001212,-0.8248,-0.131653,-0.889403,0.140097,-0.969037,0.179574,-1.393215,0.206207,-1.616932,0.220617,-1.803869,-0.007134,-0.999285,-0.035177,-1.49436,-0.064264,-1.768149,-0.093772,-1.982761,-0.14651,-0.940854,-0.226211,-1.292904,-0.263886,-1.489979,-0.296403,-1.634546,-0.25896,-0.814885,-0.259425,-0.994399,-0.221535,-0.876823,-0.184592,-0.720615
three_fingers,0.0,0.0,0.122445,-0.285998,0.105485,-0.624512,-0.010462,-0.809183,-0.127955,-0.9088,0.13253,-0.968919,0.17453,-1.344612,0.194544,-1.550419,0.198724,-1.734557,-0.011368,-0.999333,-0.028393,-1.432622,-0.051574,-1.692502,-0.075009,-1.901514,-0.142047,-0.92894,-0.217661,-1.247514,-0.25623,-1.439508,-0.283658,-1.584628,-0.241814,-0.79749,-0.25381,-0.927358,-0.21436,-0.836424,-0.171789,-0.718913
three_fingers,0.0,0.0,0.132049,-0.312864,0.103068,-0.663677,-0.044098,-0.842827,-0.183886,-0.925858,0.137045,-0.979701,0.172228,-1.402684,0.192595,-1.626033,0.198496,-1.824623,-0.01558,-0.999683,-0.038592,-1.478981,-0.068063,-1.755186,-0.097545,-1.972286,-0.15117,-0.927617,-0.233993,-1.292187,-0.268036,-1.497434,-0.292419,-1.651935,-0.250546,-0.797099,-0.259165,-0.994438,-0.223795,-0.886833,-0.182725,-0.744636
three_fingers,0.0,0.0,0.147597,-0.35701,0.13073,-0.720679,-0.024521,-0.851587,-0.173239,-0.890589,0.142635,-0.977952,0.186202,-1.411152,0.200052,-1.642244,0.199811,-1.831404,-0.017482,-0.998779,-0.041228,-1.497887,-0.07339,-1.783666,-0.107547,-2.00245,-0.156502,-0.936711,-0.233598,-1.304093,-0.26387,-1.504601,-0.289745,-1.652739,-0.2563,-0.815852,-0.253151,-1.006943,-0.212505,-0.910982,-0.170819,-0.775489
three_fingers,0.0,0.0,0.113814,-0.330383,0.07967,-0.68063,-0.058337,-0.866294,-0.189241,-0.963477,0.119586,-0.979231,0.148231,-1.411695,0.16309,-1.643153,0.166554,-1.83751,-0.025118,-0.999256,-0.062785,-1.491589,-0.098196,-1.769042,-0.130974,-1.986155,-0.160438,-0.933795,-0.249456,-1.309723,-0.285491,-1.514768,-0.312503,-1.664522,-0.264915,-0.815263,-0.280395,-1.018779,-0.24494,-0.932957,-0.202617,-0.808842
three_fingers,0.0,0.0,0.136288,-0.331712,0.103941,-0.670313,-0.047409,-0.842991,-0.185621,-0.925149,0.131754,-0.980078,0.157387,-1.395429,0.170381,-1.61912,0.169588,-1.800852,-0.018167,-0.999582,-0.054442,-1.469159,-0.091638,-1.73899,-0.125915,-1.944058,-0.153642,-0.928077,-0.239911,-1.277577,-0.270355,-1.474791,-0.291255,-1.613053,-0.254765,-0.804493,-0.259965,-0.974579,-0.21773,-0.902376,-0.171663,-0.790654
three_fingers,0.0,0.0,0.143287,-0.337415,0.115829,-0.677103,-0.043292,-0.82952,-0.185644,-0.888526,0.126547,-0.981151,0.157247,-1.379833,0.169338,-1.598335,0.166105,-1.780382,-0.028164,-0.999424,-0.057454,-1.45339,-0.089746,-1.718457,-0.122348,-1.910559,-0.162929,-0.918393,-0.241331,-1.249834,-0.269226,-1.437161,-0.291077,-1.563216,-0.257388,-0.787117,-0.253733,-0.944022,-0.212936,-0.902592,-0.173242,-0.824558
three_fingers,0.0,0.0,0.157686,-0.371678,0.134213,-0.736665,-0.014443,-0.862875,-0.157704,-0.881612,0.115337,-0.993731,0.15808,-1.405802,0.176415,-1.628205,0.178643,-1.813715,-0.041883,-0.997805,-0.067051,-1.473783,-0.092267,-1.752775,-0.121684,-1.964494,-0.172846,-0.909045,-0.245694,-1.251312,-0.264609,-1.43962,-0.278913,-1.570101,-0.254031,-0.780851,-0.253044,-0.928211,-0.209429,-0.886127,-0.16726,-0.808684
three_fingers,0.0,0.0,0.161796,-0.381308,0.139423,-0.74702,-0.001107,-0.895155,-0.135998,-0.940199,0.131887,-0.983005,0.160395,-1.414399,0.175661,-1.651559,0.176172,-1.849483,-0.035562,-0.998294,-0.074913,-1.499849,-0.109633,-1.790512,-0.144205,-2.010478,-0.179215,-0.927396,-0.268169,-1.270688,-0.298424,-1.477212,-0.317572,-1.62456,-0.271382,-0.806345,-0.270508,-0.961348,-0.223315,-0.90287,-0.173725,-0.80632
three_fingers,0.0,0.0,0.145565,-0.373233,0.117416,-0.743584,-0.027744,-0.886667,-0.171001,-0.925485,0.119061,-0.987646,0.146759,-1.412927,0.158891,-1.657207,0.156973,-1.860711,-0.043147,-0.99765,-0.083191,-1.496958,-0.121242,-1.79448,-0.159868,-2.019878,-0.184838,-0.914428,-0.271739,-1.271505,-0.299578,-1.474828,-0.320051,-1.618122,-0.280654,-0.77802,-0.275774,-0.929016,-0.224541,-0.862763,-0.17547,-0.762645
three_fingers,0.0,0.0,0.084664,-0.293869,0.069334,-0.604748,-0.021733,-0.799277,-0.111361,-0.919169,0.080392,-0.966691,0.135535,-1.39996,0.160697,-1.645469,0.170244,-1.838838,-0.048769,-0.997783,-0.071367,-1.495651,-0.099464,-1.795733,-0.132002,-2.01508,-0.153226,-0.926684,-0.23513,-1.299016,-0.277088,-1.47108,-0.308792,-1.589883,-0.215196,-0.793933,-0.238631,-1.001154,-0.238361,-1.035805,-0.227519,-1.046259
three_fingers,0.0,0.0,0.143047,-0.366915,0.113414,-0.703141,-0.017438,-0.859983,-0.149452,-0.923709,0.107673,-0.992024,0.14004,-1.421475,0.151209,-1.666223,0.146525,-1.867929,-0.052823,-0.995781,-0.097101,-1.509438,-0.134937,-1.814725,-0.173227,-2.047961,-0.193081,-0.897388,-0.287911,-1.245131,-0.321552,-1.437939,-0.343739,-1.572644,-0.285515,-0.745827,-0.296172,-0.893157,-0.254439,-0.873711,-0.206577,-0.824356
three_fingers,0.0,0.0,0.135455,-0.376922,0.106177,-0.740624,-0.029017,-0.901879,-0.168463,-0.955694,0.102367,-0.996745,0.127014,-1.439403,0.135816,-1.69195,0.132268,-1.903161,-0.061275,-0.996253,-0.112319,-1.508579,-0.15753,-1.81316,-0.199941,-2.043024,-0.204675,-0.906842,-0.297026,-1.275274,-0.331315,-1.484365,-0.357665,-1.630004,-0.300713,-0.769422,-0.300359,-0.967066,-0.249925,-0.926765,-0.201014,-0.84774
three_fingers,0.0,0.0,0.12786,-0.358034,0.101046,-0.711088,-0.045133,-0.854875,-0.192896,-0.89461,0.098214,-1.003168,0.124558,-1.432095,0.128453,-1.67695,0.115765,-1.88178,-0.065634,-0.995941,-0.11504,-1.492338,-0.159567,-1.782668,-0.204382,-2.006324,-0.208074,-0.896183,-0.294179,-1.247839,-0.32544,-1.454368,-0.352414,-1.603439,-0.307402,-0.744936,-0.303324,-0.926226,-0.250934,-0.872298,-0.201978,-0.781696
three_fingers,0.0,0.0,0.145694,-0.376758,0.128631,-0.715103,0.022062,-0.888639,-0.093639,-0.971259,0.096438,-0.999496,0.131448,-1.44339,0.146163,-1.690132,0.144639,-1.890869,-0.070473,-0.995954,-0.118178,-1.503869,-0.154664,-1.806651,-0.189848,-2.033605,-0.208131,-0.894762,-0.300017,-1.251396,-0.330269,-1.459967,-0.34949,-1.602622,-0.289777,-0.741571,-0.293619,-0.905734,-0.243926,-0.887746,-0.188269,-0.832785
three_fingers,0.0,0.0,0.153508,-0.415536,0.120336,-0.787506,-0.02673,-0.945912,-0.164925,-0.98629,0.096798,-1.00828,0.126411,-1.479461,0.135326,-1.734386,0.130667,-1.94452,-0.078843,-0.995829,-0.126195,-1.531318,-0.170164,-1.845587,-0.212064,-2.078844,-0.225174,-0.897622,-0.312126,-1.267706,-0.344718,-1.496046,-0.370588,-1.650092,-0.310263,-0.754439,-0.301431,-0.956721,-0.244252,-0.92168,-0.189553,-0.834209
three_fingers,0.0,0.0,0.152916,-0.392935,0.127771,-0.760879,-0.012149,-0.932423,-0.14816,-0.983704,0.090333,-1.005834,0.115905,-1.462153,0.124562,-1.714319,0.120866,-1.921624,-0.084069,-0.995962,-0.138043,-1.518217,-0.179447,-1.8248,-0.21772,-2.054014,-0.227412,-0.901076,-0.313841,-1.253068,-0.34758,-1.469752,-0.374595,-1.6173,-0.312269,-0.757142,-0.302287,-0.946284,-0.245457,-0.898051,-0.190506,-0.804806
three_fingers,0.0,0.0,0.144578,-0.41484,0.106957,-0.786112,-0.033575,-0.944117,-0.168033,-0.981028,0.07555,-1.011469,0.098555,-1.455676,0.10712,-1.695054,0.102509,-1.896495,-0.095443,-0.995432,-0.146015,-1.507303,-0.185594,-1.801084,-0.225334,-2.02545,-0.238374,-0.902324,-0.319496,-1.249449,-0.348749,-1.460879,-0.374233,-1.609326,-0.325075,-0.758117,-0.311592,-0.975265,-0.25678,-0.933287,-0.204063,-0.840707
three_fingers,0.0,0.0,0.135469,-0.403176,0.100466,-0.775781,-0.046291,-0.935457,-0.186048,-0.975501,0.070168,-1.023506,0.090022,-1.489681,0.096183,-1.733743,0.090411,-1.936946,-0.100069,-0.99487,-0.159011,-1.528039,-0.201443,-1.831998,-0.244119,-2.069368,-0.244535,-0.889442,-0.327703,-1.263863,-0.356605,-1.486421,-0.385368,-1.643216,-0.33366,-0.739097,-0.32562,-0.980142,-0.269298,-0.93266,-0.219554,-0.833177
four_fingers,0.0,0.0,0.182081,-0.13715,0.302056,-0.405054,0.213521,-0.666579,0.094355,-0.777837,0.34814,-0.837166,0.497967,-1.11743,0.582372,-1.29121,0.64838,-1.436178,0.223919,-0.972362,0.32381,-1.348145,0.379864,-1.592826,0.420569,-1.783265,0.090642,-0.970121,0.124185,-1.337897,0.156831,-1.576892,0.189981,-1.773762,-0.053357,-0.864718,-0.12821,-1.10535,-0.175138,-1.274227,-0.20827,-1.431256
four_fingers,0.0,0.0,0.181965,-0.137205,0.302378,-0.413984,0.212427,-0.681067,0.093469,-0.796864,0.350733,-0.840158,0.499857,-1.119538,0.583028,-1.294482,0.648683,-1.444209,0.226593,-0.972009,0.324142,-1.343748,0.379475,-1.586868,0.420317,-1.783863,0.093482,-0.968364,0.123842,-1.329128,0.15517,-1.564543,0.185765,-1.765363,-0.049575,-0.86442,-0.12412,-1.105488,-0.171355,-1.272808,-0.206378,-1.433984
four_fingers,0.0,0.0,0.183004,-0.140442,0.306283,-0.416722,0.209307,-0.67797,0.081987,-0.784152,0.354548,-0.838685,0.505067,-1.121358,0.589465,-1.298888,0.655382,-1.448982,0.228874,-0.971137,0.330965,-1.348489,0.389464,-1.597371,0.431302,-1.798436,0.09424,-0.967834,0.126926,-1.336562,0.159691,-1.578836,0.191184,-1.784287,-0.050505,-0.86297,-0.123124,-1.109685,-0.169374,-1.282181,-0.202942,-1.44676
four_fingers,0.0,0.0,0.184093,-0.13585,0.30362,-0.411893,0.209322,-0.685991,0.088211,-0.792719,0.353915,-0.839447,0.500179,-1.119615,0.583197,-1.29376,0.648657,-1.440425,0.230788,-0.971035,0.326675,-1.347672,0.381565,-1.592854,0.421571,-1.787588,0.098625,-0.966358,0.131008,-1.328494,0.16358,-1.57103,0.193952,-1.771525,-0.046664,-0.862112,-0.121066,-1.105216,-0.167318,-1.276657,-0.202495,-1.437253
four_fingers,0.0,0.0,0.182608,-0.140796,0.301479,-0.417278,0.213887,-0.685434,0.090968,-0.789458,0.346981,-0.843549,0.492652,-1.122424,0.574536,-1.295667,0.639149,-1.442735,0.22425,-0.972456,0.317524,-1.341573,0.373694,-1.577604,0.415214,-1.766638,0.09283,-0.96605,0.122972,-1.32695,0.156515,-1.560167,0.189283,-1.756676,-0.048352,-0.858863,-0.120156,-1.101718,-0.164998,-1.272103,-0.199318,-1.432552
four_fingers,0.0,0.0,0.180778,-0.142973,0.291817,-0.406771,0.206672,-0.668644,0.092302,-0.785281,0.346592,-0.840755,0.489933,-1.123367,0.571032,-1.29799,0.636658,-1.445663,0.224433,-0.972322,0.317866,-1.341359,0.372388,-1.582375,0.415471,-1.774872,0.092457,-0.968961,0.12342,-1.329175,0.15581,-1.565973,0.191364,-1.76498,-0.049484,-0.863907,-0.12094,-1.101523,-0.165299,-1.270336,-0.195248,-1.430098
four_fingers,0.0,0.0,0.181913,-0.143135,0.30094,-0.411371,0.218529,-0.67936,0.101732,-0.79095,0.346986,-0.839468,0.492187,-1.115873,0.572621,-1.288356,0.637557,-1.435132,0.225619,-0.972592,0.319265,-1.332185,0.372866,-1.566071,0.414624,-1.752989,0.094862,-0.973958,0.12635,-1.326084,0.158907,-1.551598,0.193675,-1.739801,-0.047192,-0.874511,-0.117804,-1.106287,-0.161595,-1.267446,-0.193181,-1.418696
four_fingers,0.0,0.0,0.181627,-0.142495,0.30673,-0.410841,0.224511,-0.688625,0.104218,-0.803761,0.355137,-0.836992,0.500783,-1.118325,0.580632,-1.297202,0.644378,-1.448347,0.229074,-0.971292,0.324511,-1.34627,0.378603,-1.585392,0.420506,-1.773799,0.093689,-0.969397,0.127379,-1.334502,0.161095,-1.564244,0.197202,-1.753768,-0.05205,-0.865174,-0.120825,-1.107946,-0.163303,-1.275687,-0.193708,-1.431286
four_fingers,0.0,0.0,0.179798,-0.139938,0.300785,-0.411812,0.21936,-0.683462,0.100969,-0.799006,0.350567,-0.840564,0.493923,-1.118957,0.575373,-1.295146,0.640444,-1.444882,0.229107,-0.971683,0.321466,-1.342099,0.374837,-1.578083,0.415362,-1.765643,0.097718,-0.968198,0.128631,-1.325487,0.162541,-1.557295,0.197184,-1.751093,-0.045422,-0.86426,-0.115084,-1.105838,-0.157288,-1.276087,-0.188159,-1.435194
